HALF.INNING,Outs.Inning,Runs.Inning,Team,Home,Pitcher,SP,R_SP,Estimate,League
PHI201307100 2 1,3,0,PHI,1,gonzg003,1,0,-0.013299179822928683,NL
PHI201307100 3 0,3,0,WAS,0,lee-c003,1,0,-0.02328665340566992,NL
PHI201307100 3 1,3,0,PHI,1,gonzg003,1,0,-0.013299179822928683,NL
PHI201307100 4 0,3,0,WAS,0,lee-c003,0,0,-0.02328665340566992,NL
PHI201307100 4 1,3,0,PHI,1,gonzg003,0,0,-0.013299179822928683,NL
PHI201307100 5 0,3,2,WAS,0,lee-c003,1,0,-0.02328665340566992,NL
PHI201307100 5 1,3,0,PHI,1,gonzg003,2,0,-0.013299179822928683,NL
PHI201307100 6 0,3,2,WAS,0,lee-c003,0,0,-0.02328665340566992,NL
PHI201307100 6 1,3,0,PHI,1,gonzg003,0,0,-0.013299179822928683,NL
PHI201307100 7 0,3,0,WAS,0,lee-c003,0,0,-0.02328665340566992,NL
PHI201307100 7 1,3,1,PHI,1,gonzg003,1,0,-0.013299179822928683,NL
PHI201307100 8 0,3,0,WAS,0,garcl005,1,0,0.0039104420010604955,NL
PHI201307100 8 1,3,0,PHI,1,clipt001,0,0,-0.0190382864009391,NL
PHI201307100 9 0,3,1,WAS,0,defrj001,3,1,0.0018155929533803284,NL
PHI201307100 9 1,3,0,PHI,1,sorir001,0,0,-0.011482074781003077,NL
PHI201307110 1 0,3,0,WAS,0,kendk001,1,0,0.012697465953092806,NL
PHI201307110 1 1,3,0,PHI,1,zimmj003,0,0,-0.01726942966306463,NL
PHI201307110 2 0,3,0,WAS,0,kendk001,0,0,0.012697465953092806,NL
PHI201307110 2 1,3,0,PHI,1,zimmj003,1,0,-0.01726942966306463,NL
PHI201307110 3 0,3,0,WAS,0,kendk001,0,0,0.012697465953092806,NL
PHI201307110 3 1,3,0,PHI,1,zimmj003,0,0,-0.01726942966306463,NL
PHI201307110 4 0,3,0,WAS,0,kendk001,1,0,0.012697465953092806,NL
PHI201307110 4 1,3,0,PHI,1,zimmj003,0,0,-0.01726942966306463,NL
PHI201307110 5 0,3,0,WAS,0,kendk001,1,0,0.012697465953092806,NL
PHI201307110 5 1,3,1,PHI,1,zimmj003,2,1,-0.01726942966306463,NL
PHI201307110 6 0,3,1,WAS,0,kendk001,1,1,0.012697465953092806,NL
PHI201307110 6 1,3,0,PHI,1,zimmj003,1,0,-0.01726942966306463,NL
PHI201307110 7 0,3,0,WAS,0,kendk001,1,0,0.012697465953092806,NL
PHI201307110 7 1,3,1,PHI,1,zimmj003,2,1,-0.01726942966306463,NL
PHI201307110 8 0,3,0,WAS,0,basta001,0,0,-0.009575652166126252,NL
PHI201307110 8 1,3,1,PHI,1,kroli001,1,1,0.006752220303216651,NL
PHI201307110 9 0,3,0,WAS,0,papej001,0,0,-0.008081622063780217,NL
PHI201307131 1 0,3,0,CHA,0,pettj001,1,0,0.003402412782982879,AL
PHI201307131 1 1,3,2,PHI,1,dankj001,2,2,0.013687576535971059,NL
PHI201307131 10 0,3,0,CHA,0,ramij002,1,0,0.018960543719261366,AL
PHI201307131 10 1,3,0,PHI,1,tronr001,2,0,0.007015435208316074,NL
PHI201307131 11 0,3,2,CHA,0,ramij002,3,2,0.018960543719261366,AL
PHI201307131 11 1,3,1,PHI,1,reeda001,1,1,-0.0035940647374014035,NL
PHI201307131 2 0,3,0,CHA,0,pettj001,1,0,0.003402412782982879,AL
PHI201307131 2 1,3,0,PHI,1,dankj001,0,0,0.013687576535971059,NL
PHI201307131 3 0,3,0,CHA,0,pettj001,0,0,0.003402412782982879,AL
PHI201307131 3 1,3,0,PHI,1,dankj001,2,0,0.013687576535971059,NL
PHI201307131 4 0,3,0,CHA,0,pettj001,0,0,0.003402412782982879,AL
PHI201307131 4 1,3,0,PHI,1,dankj001,1,0,0.013687576535971059,NL
PHI201307131 5 0,3,2,CHA,0,pettj001,3,2,0.003402412782982879,AL
PHI201307131 5 1,3,0,PHI,1,dankj001,0,0,0.013687576535971059,NL
PHI201307131 6 0,3,1,CHA,0,pettj001,3,1,0.003402412782982879,AL
PHI201307131 6 1,3,0,PHI,1,dankj001,0,0,0.013687576535971059,NL
PHI201307131 7 0,3,0,CHA,0,defrj001,1,0,0.0018155929533803284,AL
PHI201307131 7 1,3,1,PHI,1,dankj001,0,0,0.013687576535971059,NL
PHI201307131 8 0,3,0,CHA,0,basta001,0,0,-0.009575652166126252,AL
PHI201307131 8 1,3,0,PHI,1,lindm001,0,0,-0.0020500156267533377,NL
PHI201307131 9 0,3,0,CHA,0,papej001,0,0,-0.008081622063780217,AL
PHI201307131 9 1,3,0,PHI,1,jonen001,2,0,-0.003070662867549159,NL
PHI201307132 1 0,3,0,CHA,0,lannj001,2,0,0.014458703345051137,AL
PHI201307132 1 1,3,0,PHI,1,santh001,0,0,-0.00538184601933949,NL
PHI201307132 10 0,3,0,CHA,0,garcl005,0,0,0.0039104420010604955,AL
PHI201307132 10 1,3,0,PHI,1,tronr001,0,0,0.007015435208316074,NL
PHI201307132 11 0,3,0,CHA,0,defrj001,1,0,0.0018155929533803284,AL
PHI201307132 11 1,3,0,PHI,1,tronr001,0,0,0.007015435208316074,NL
PHI201307132 12 0,3,0,CHA,0,diekj001,1,0,-0.010457197165826961,AL
PHI201307132 12 1,3,0,PHI,1,casts002,0,0,-0.0023615764503060223,NL
PHI201307132 13 0,3,0,CHA,0,savej001,0,0,-0.0018982463118646187,AL
PHI201307132 2 0,3,0,CHA,0,lannj001,0,0,0.014458703345051137,AL
PHI201307132 2 1,3,0,PHI,1,santh001,1,0,-0.00538184601933949,NL
PHI201307132 3 0,3,0,CHA,0,lannj001,0,0,0.014458703345051137,AL
PHI201307132 3 1,3,0,PHI,1,santh001,0,0,-0.00538184601933949,NL
PHI201307132 4 0,3,0,CHA,0,lannj001,1,0,0.014458703345051137,AL
PHI201307132 4 1,3,0,PHI,1,santh001,0,0,-0.00538184601933949,NL
PHI201307132 5 0,3,1,CHA,0,lannj001,2,1,0.014458703345051137,AL
PHI201307132 5 1,3,0,PHI,1,santh001,0,0,-0.00538184601933949,NL
PHI201307132 6 0,3,0,CHA,0,lannj001,0,0,0.014458703345051137,AL
PHI201307132 6 1,3,0,PHI,1,santh001,1,0,-0.00538184601933949,NL
PHI201307132 7 0,3,0,CHA,0,lannj001,1,0,0.014458703345051137,AL
PHI201307132 7 1,3,1,PHI,1,santh001,0,0,-0.00538184601933949,NL
PHI201307132 8 0,3,0,CHA,0,lannj001,0,0,0.014458703345051137,AL
PHI201307132 8 1,3,0,PHI,1,santh001,0,0,-0.00538184601933949,NL
PHI201307132 9 0,3,0,CHA,0,garcl005,1,0,0.0039104420010604955,AL
PHI201307132 9 1,3,0,PHI,1,veald001,0,0,0.004283797000760584,NL
PHI201307140 1 0,3,0,CHA,0,hamec001,1,0,-0.009730236798831154,AL
PHI201307140 1 1,3,2,PHI,1,quinj001,2,1,-0.006293930092261561,NL
PHI201307140 10 0,3,0,CHA,0,basta001,0,0,-0.009575652166126252,AL
PHI201307140 2 0,3,0,CHA,0,hamec001,0,0,-0.009730236798831154,AL
PHI201307140 2 1,3,0,PHI,1,quinj001,1,0,-0.006293930092261561,NL
PHI201307140 3 0,3,0,CHA,0,hamec001,0,0,-0.009730236798831154,AL
PHI201307140 3 1,3,0,PHI,1,quinj001,0,0,-0.006293930092261561,NL
PHI201307140 4 0,3,0,CHA,0,hamec001,0,0,-0.009730236798831154,AL
PHI201307140 4 1,3,1,PHI,1,quinj001,2,1,-0.006293930092261561,NL
PHI201307140 5 0,3,0,CHA,0,hamec001,1,0,-0.009730236798831154,AL
PHI201307140 5 1,3,0,PHI,1,quinj001,0,0,-0.006293930092261561,NL
PHI201307140 6 0,3,0,CHA,0,hamec001,1,0,-0.009730236798831154,AL
PHI201307140 6 1,3,0,PHI,1,quinj001,0,0,-0.006293930092261561,NL
PHI201307140 7 0,3,1,CHA,0,hamec001,2,1,-0.009730236798831154,AL
PHI201307140 7 1,3,0,PHI,1,lindm001,1,0,-0.0020500156267533377,NL
PHI201307140 8 0,3,1,CHA,0,hamec001,0,0,-0.009730236798831154,AL
PHI201307140 8 1,3,0,PHI,1,jonen001,0,0,-0.003070662867549159,NL
PHI201307140 9 0,3,1,CHA,0,papej001,1,1,-0.008081622063780217,AL
PHI201307140 9 1,3,0,PHI,1,jonen001,0,0,-0.003070662867549159,NL
PHI201307300 1 0,3,1,SFN,0,lannj001,1,1,0.014458703345051137,NL
PHI201307300 1 1,3,2,PHI,1,zitob001,4,2,0.023872136269225047,NL
PHI201307300 2 0,3,0,SFN,0,lannj001,0,0,0.014458703345051137,NL
PHI201307300 2 1,3,0,PHI,1,zitob001,0,0,0.023872136269225047,NL
PHI201307300 3 0,3,1,SFN,0,lannj001,2,1,0.014458703345051137,NL
PHI201307300 3 1,3,0,PHI,1,zitob001,0,0,0.023872136269225047,NL
PHI201307300 4 0,3,0,SFN,0,lannj001,0,0,0.014458703345051137,NL
PHI201307300 4 1,3,2,PHI,1,zitob001,2,0,0.023872136269225047,NL
PHI201307300 5 0,3,0,SFN,0,lannj001,0,0,0.014458703345051137,NL
PHI201307300 5 1,3,0,PHI,1,moscg001,0,0,0.002520974415194254,NL
PHI201307300 6 0,3,0,SFN,0,lannj001,0,0,0.014458703345051137,NL
PHI201307300 6 1,3,2,PHI,1,moscg001,0,0,0.002520974415194254,NL
PHI201307300 7 0,3,1,SFN,0,lannj001,1,1,0.014458703345051137,NL
PHI201307300 7 1,3,1,PHI,1,machj002,2,1,-0.004117607145321843,NL
PHI201307300 8 0,3,0,SFN,0,basta001,0,0,-0.009575652166126252,NL
PHI201307300 8 1,3,0,PHI,1,machj002,0,0,-0.004117607145321843,NL
PHI201307300 9 0,3,0,SFN,0,defrj001,0,0,0.0018155929533803284,NL
PHI201307310 1 0,3,4,SFN,0,kendk001,4,4,0.012697465953092806,NL
PHI201307310 1 1,3,1,PHI,1,gaudc001,0,0,-0.01088523690428961,NL
PHI201307310 2 0,3,0,SFN,0,kendk001,0,0,0.012697465953092806,NL
PHI201307310 2 1,3,0,PHI,1,gaudc001,0,0,-0.01088523690428961,NL
PHI201307310 3 0,3,3,SFN,0,kendk001,5,3,0.012697465953092806,NL
PHI201307310 3 1,3,0,PHI,1,gaudc001,1,0,-0.01088523690428961,NL
PHI201307310 4 0,3,0,SFN,0,valdr002,0,0,0.020968281438344154,NL
PHI201307310 4 1,3,0,PHI,1,gaudc001,1,0,-0.01088523690428961,NL
PHI201307310 5 0,3,0,SFN,0,valdr002,0,0,0.020968281438344154,NL
PHI201307310 5 1,3,0,PHI,1,gaudc001,0,0,-0.01088523690428961,NL
PHI201307310 6 0,3,0,SFN,0,ramij002,1,0,0.018960543719261366,NL
PHI201307310 6 1,3,0,PHI,1,gaudc001,0,0,-0.01088523690428961,NL
PHI201307310 7 0,3,2,SFN,0,ramij002,0,0,0.018960543719261366,NL
PHI201307310 7 1,3,0,PHI,1,gaudc001,0,0,-0.01088523690428961,NL
PHI201307310 8 0,3,0,SFN,0,diekj001,0,0,-0.010457197165826961,NL
PHI201307310 8 1,3,1,PHI,1,rosas001,2,1,-0.007773586718104571,NL
PHI201307310 9 0,3,0,SFN,0,garcl005,0,0,0.0039104420010604955,NL
PHI201307310 9 1,3,0,PHI,1,garcj002,1,0,-0.02263462255990794,NL
PHI201308010 1 0,3,0,SFN,0,hamec001,1,0,-0.009730236798831154,NL
PHI201308010 1 1,3,0,PHI,1,cainm001,0,0,-0.004402734976241946,NL
PHI201308010 2 0,3,0,SFN,0,hamec001,0,0,-0.009730236798831154,NL
PHI201308010 2 1,3,0,PHI,1,cainm001,0,0,-0.004402734976241946,NL
PHI201308010 3 0,3,0,SFN,0,hamec001,0,0,-0.009730236798831154,NL
PHI201308010 3 1,3,0,PHI,1,cainm001,0,0,-0.004402734976241946,NL
PHI201308010 4 0,3,0,SFN,0,hamec001,2,0,-0.009730236798831154,NL
PHI201308010 4 1,3,0,PHI,1,cainm001,0,0,-0.004402734976241946,NL
PHI201308010 5 0,3,0,SFN,0,hamec001,0,0,-0.009730236798831154,NL
PHI201308010 5 1,3,1,PHI,1,cainm001,2,1,-0.004402734976241946,NL
PHI201308010 6 0,3,0,SFN,0,hamec001,1,0,-0.009730236798831154,NL
PHI201308010 6 1,3,0,PHI,1,cainm001,0,0,-0.004402734976241946,NL
PHI201308010 7 0,3,0,SFN,0,hamec001,1,0,-0.009730236798831154,NL
PHI201308010 7 1,3,0,PHI,1,cainm001,2,0,-0.004402734976241946,NL
PHI201308010 8 0,3,0,SFN,0,hamec001,0,0,-0.009730236798831154,NL
PHI201308010 8 1,3,0,PHI,1,cainm001,1,0,-0.004402734976241946,NL
PHI201308010 9 0,3,2,SFN,0,papej001,6,2,-0.008081622063780217,NL
PHI201308010 9 1,3,0,PHI,1,romos001,2,0,-0.007397724830324883,NL
PHI201308020 1 0,3,0,ATL,0,marte002,0,0,0.012195671193620737,NL
PHI201308020 1 1,3,0,PHI,1,medlk001,0,0,-0.012162490648475351,NL
PHI201308020 2 0,3,0,ATL,0,marte002,0,0,0.012195671193620737,NL
PHI201308020 2 1,3,2,PHI,1,medlk001,0,0,-0.012162490648475351,NL
PHI201308020 3 0,3,1,ATL,0,marte002,1,1,0.012195671193620737,NL
PHI201308020 3 1,3,0,PHI,1,medlk001,0,0,-0.012162490648475351,NL
PHI201308020 4 0,3,0,ATL,0,marte002,2,0,0.012195671193620737,NL
PHI201308020 4 1,3,0,PHI,1,medlk001,0,0,-0.012162490648475351,NL
PHI201308020 5 0,3,5,ATL,0,marte002,2,1,0.012195671193620737,NL
PHI201308020 5 1,3,0,PHI,1,medlk001,0,0,-0.012162490648475351,NL
PHI201308020 6 0,3,0,ATL,0,diekj001,0,0,-0.010457197165826961,NL
PHI201308020 6 1,3,2,PHI,1,medlk001,2,1,-0.012162490648475351,NL
PHI201308020 7 0,3,0,ATL,0,diekj001,1,0,-0.010457197165826961,NL
PHI201308020 7 1,3,0,PHI,1,carpd001,0,0,-0.024212370887435553,NL
PHI201308020 8 0,3,0,ATL,0,defrj001,0,0,0.0018155929533803284,NL
PHI201308020 8 1,3,0,PHI,1,waldj001,0,0,-0.01061335729874369,NL
PHI201308020 9 0,3,0,ATL,0,basta001,0,0,-0.009575652166126252,NL
PHI201308020 9 1,3,0,PHI,1,kimbc001,0,0,-0.03037790580806554,NL
PHI201308030 1 0,3,0,ATL,0,lannj001,1,0,0.014458703345051137,NL
PHI201308030 1 1,3,1,PHI,1,beacb001,1,1,0.0019122829622086296,NL
PHI201308030 10 0,3,0,ATL,0,basta001,1,0,-0.009575652166126252,NL
PHI201308030 10 1,3,0,PHI,1,carpd001,0,0,-0.024212370887435553,NL
PHI201308030 11 0,3,0,ATL,0,diekj001,0,0,-0.010457197165826961,NL
PHI201308030 11 1,3,0,PHI,1,avill001,1,0,-0.029117614867760155,NL
PHI201308030 12 0,3,1,ATL,0,diekj001,2,1,-0.010457197165826961,NL
PHI201308030 12 1,3,0,PHI,1,kimbc001,1,0,-0.03037790580806554,NL
PHI201308030 2 0,3,0,ATL,0,lannj001,0,0,0.014458703345051137,NL
PHI201308030 2 1,3,2,PHI,1,beacb001,2,1,0.0019122829622086296,NL
PHI201308030 3 0,3,1,ATL,0,lannj001,0,0,0.014458703345051137,NL
PHI201308030 3 1,3,0,PHI,1,beacb001,0,0,0.0019122829622086296,NL
PHI201308030 4 0,3,0,ATL,0,lannj001,0,0,0.014458703345051137,NL
PHI201308030 4 1,3,0,PHI,1,beacb001,0,0,0.0019122829622086296,NL
PHI201308030 5 0,3,3,ATL,0,lannj001,4,3,0.014458703345051137,NL
PHI201308030 5 1,3,0,PHI,1,beacb001,0,0,0.0019122829622086296,NL
PHI201308030 6 0,3,0,ATL,0,minez001,1,0,0.008152135179669754,NL
PHI201308030 6 1,3,0,PHI,1,beacb001,0,0,0.0019122829622086296,NL
PHI201308030 7 0,3,0,ATL,0,minez001,1,0,0.008152135179669754,NL
PHI201308030 7 1,3,1,PHI,1,beacb001,2,1,0.0019122829622086296,NL
PHI201308030 8 0,3,0,ATL,0,garcl005,0,0,0.0039104420010604955,NL
PHI201308030 8 1,3,0,PHI,1,waldj001,0,0,-0.01061335729874369,NL
PHI201308030 9 0,3,0,ATL,0,papej001,0,0,-0.008081622063780217,NL
PHI201308030 9 1,3,0,PHI,1,carpd001,0,0,-0.024212370887435553,NL
PHI201308040 1 0,3,2,ATL,0,lee-c003,2,2,-0.02328665340566992,NL
PHI201308040 1 1,3,0,PHI,1,wooda002,1,0,-0.005503867497956516,NL
PHI201308040 2 0,3,0,ATL,0,lee-c003,2,0,-0.02328665340566992,NL
PHI201308040 2 1,3,0,PHI,1,wooda002,0,0,-0.005503867497956516,NL
PHI201308040 3 0,3,0,ATL,0,lee-c003,0,0,-0.02328665340566992,NL
PHI201308040 3 1,3,1,PHI,1,wooda002,1,1,-0.005503867497956516,NL
PHI201308040 4 0,3,2,ATL,0,lee-c003,2,1,-0.02328665340566992,NL
PHI201308040 4 1,3,0,PHI,1,wooda002,0,0,-0.005503867497956516,NL
PHI201308040 5 0,3,0,ATL,0,lee-c003,0,0,-0.02328665340566992,NL
PHI201308040 5 1,3,0,PHI,1,wooda002,1,0,-0.005503867497956516,NL
PHI201308040 6 0,3,0,ATL,0,valdr002,0,0,0.020968281438344154,NL
PHI201308040 6 1,3,0,PHI,1,wooda002,0,0,-0.005503867497956516,NL
PHI201308040 7 0,3,0,ATL,0,valdr002,0,0,0.020968281438344154,NL
PHI201308040 7 1,3,0,PHI,1,ayall001,0,0,-0.007079984126385064,NL
PHI201308040 8 0,3,0,ATL,0,valdr002,0,0,0.020968281438344154,NL
PHI201308040 8 1,3,0,PHI,1,ayall001,0,0,-0.007079984126385064,NL
PHI201308040 9 0,3,0,ATL,0,papej001,0,0,-0.008081622063780217,NL
PHI201308040 9 1,3,0,PHI,1,kimbc001,1,0,-0.03037790580806554,NL
PHI201308060 1 0,3,0,CHN,0,kendk001,0,0,0.012697465953092806,NL
PHI201308060 1 1,3,1,PHI,1,jacke001,2,1,0.021652758338596464,NL
PHI201308060 2 0,3,4,CHN,0,kendk001,2,2,0.012697465953092806,NL
PHI201308060 2 1,3,1,PHI,1,jacke001,2,1,0.021652758338596464,NL
PHI201308060 3 0,3,1,CHN,0,kendk001,1,0,0.012697465953092806,NL
PHI201308060 3 1,3,2,PHI,1,jacke001,2,2,0.021652758338596464,NL
PHI201308060 4 0,3,0,CHN,0,kendk001,0,0,0.012697465953092806,NL
PHI201308060 4 1,3,0,PHI,1,jacke001,0,0,0.021652758338596464,NL
PHI201308060 5 0,3,0,CHN,0,kendk001,0,0,0.012697465953092806,NL
PHI201308060 5 1,3,3,PHI,1,jacke001,1,1,0.021652758338596464,NL
PHI201308060 6 0,3,0,CHN,0,kendk001,0,0,0.012697465953092806,NL
PHI201308060 6 1,3,1,PHI,1,rondh001,2,1,0.007006761535230286,NL
PHI201308060 7 0,3,0,CHN,0,diekj001,0,0,-0.010457197165826961,NL
PHI201308060 7 1,3,0,PHI,1,rondh001,0,0,0.007006761535230286,NL
PHI201308060 8 0,3,0,CHN,0,diekj001,1,0,-0.010457197165826961,NL
PHI201308060 8 1,3,1,PHI,1,bowdm001,0,0,0.003449684652698317,NL
PHI201308060 9 0,3,3,CHN,0,papej001,3,2,-0.008081622063780217,NL
PHI201308070 1 0,3,0,CHN,0,hamec001,0,0,-0.009730236798831154,NL
PHI201308070 1 1,3,0,PHI,1,woodt004,0,0,-0.01904263478325854,NL
PHI201308070 2 0,3,0,CHN,0,hamec001,1,0,-0.009730236798831154,NL
PHI201308070 2 1,3,1,PHI,1,woodt004,0,0,-0.01904263478325854,NL
PHI201308070 3 0,3,1,CHN,0,hamec001,0,0,-0.009730236798831154,NL
PHI201308070 3 1,3,0,PHI,1,woodt004,0,0,-0.01904263478325854,NL
PHI201308070 4 0,3,0,CHN,0,hamec001,0,0,-0.009730236798831154,NL
PHI201308070 4 1,3,0,PHI,1,woodt004,1,0,-0.01904263478325854,NL
PHI201308070 5 0,3,1,CHN,0,hamec001,2,1,-0.009730236798831154,NL
PHI201308070 5 1,3,0,PHI,1,woodt004,1,0,-0.01904263478325854,NL
PHI201308070 6 0,3,0,CHN,0,hamec001,0,0,-0.009730236798831154,NL
PHI201308070 6 1,3,0,PHI,1,woodt004,0,0,-0.01904263478325854,NL
PHI201308070 7 0,3,0,CHN,0,hamec001,1,0,-0.009730236798831154,NL
PHI201308070 7 1,3,1,PHI,1,woodt004,4,1,-0.01904263478325854,NL
PHI201308070 8 0,3,0,CHN,0,garcl005,0,0,0.0039104420010604955,NL
PHI201308070 8 1,3,0,PHI,1,strop001,0,0,0.013112566168187994,NL
PHI201308070 9 0,3,3,CHN,0,garcl005,1,1,0.0039104420010604955,NL
PHI201308070 9 1,3,0,PHI,1,gregk001,0,0,-0.003568711382279761,NL
PHI201308080 1 0,3,0,CHN,0,marte002,1,0,0.012195671193620737,NL
PHI201308080 1 1,3,0,PHI,1,samaj001,0,0,0.0014013799395966213,NL
PHI201308080 2 0,3,0,CHN,0,marte002,0,0,0.012195671193620737,NL
PHI201308080 2 1,3,2,PHI,1,samaj001,3,2,0.0014013799395966213,NL
PHI201308080 3 0,3,0,CHN,0,marte002,1,0,0.012195671193620737,NL
PHI201308080 3 1,3,2,PHI,1,samaj001,1,1,0.0014013799395966213,NL
PHI201308080 4 0,3,1,CHN,0,marte002,1,0,0.012195671193620737,NL
PHI201308080 4 1,3,6,PHI,1,samaj001,4,4,0.0014013799395966213,NL
PHI201308080 5 0,3,0,CHN,0,marte002,2,0,0.012195671193620737,NL
PHI201308080 5 1,3,0,PHI,1,sance001,0,0,0.004226994849558089,NL
PHI201308080 6 0,3,0,CHN,0,minez001,0,0,0.008152135179669754,NL
PHI201308080 6 1,3,0,PHI,1,sance001,1,0,0.004226994849558089,NL
PHI201308080 7 0,3,0,CHN,0,minez001,1,0,0.008152135179669754,NL
PHI201308080 7 1,3,0,PHI,1,rondh001,0,0,0.007006761535230286,NL
PHI201308080 8 0,3,0,CHN,0,jimec002,1,0,0.0010982527354051928,NL
PHI201308080 8 1,3,2,PHI,1,bowdm001,0,0,0.003449684652698317,NL
PHI201308080 9 0,3,0,CHN,0,valdr002,0,0,0.020968281438344154,NL
PHI201308160 1 0,3,0,LAN,0,lee-c003,0,0,-0.02328665340566992,NL
PHI201308160 1 1,3,0,PHI,1,greiz001,0,0,-0.023927883754648924,NL
PHI201308160 2 0,3,0,LAN,0,lee-c003,0,0,-0.02328665340566992,NL
PHI201308160 2 1,3,0,PHI,1,greiz001,1,0,-0.023927883754648924,NL
PHI201308160 3 0,3,0,LAN,0,lee-c003,0,0,-0.02328665340566992,NL
PHI201308160 3 1,3,0,PHI,1,greiz001,0,0,-0.023927883754648924,NL
PHI201308160 4 0,3,2,LAN,0,lee-c003,1,0,-0.02328665340566992,NL
PHI201308160 4 1,3,0,PHI,1,greiz001,1,0,-0.023927883754648924,NL
PHI201308160 5 0,3,0,LAN,0,lee-c003,0,0,-0.02328665340566992,NL
PHI201308160 5 1,3,0,PHI,1,greiz001,0,0,-0.023927883754648924,NL
PHI201308160 6 0,3,0,LAN,0,lee-c003,0,0,-0.02328665340566992,NL
PHI201308160 6 1,3,0,PHI,1,greiz001,0,0,-0.023927883754648924,NL
PHI201308160 7 0,3,1,LAN,0,lee-c003,1,0,-0.02328665340566992,NL
PHI201308160 7 1,3,0,PHI,1,greiz001,0,0,-0.023927883754648924,NL
PHI201308160 8 0,3,0,LAN,0,lee-c003,0,0,-0.02328665340566992,NL
PHI201308160 8 1,3,0,PHI,1,greiz001,2,0,-0.023927883754648924,NL
PHI201308160 9 0,3,1,LAN,0,defrj001,2,1,0.0018155929533803284,NL
PHI201308160 9 1,3,0,PHI,1,jansk001,0,0,-0.030678621393385352,NL
PHI201308170 1 0,3,1,LAN,0,kendk001,4,1,0.012697465953092806,NL
PHI201308170 1 1,3,0,PHI,1,kersc001,0,0,-0.04109788835920291,NL
PHI201308170 2 0,3,0,LAN,0,kendk001,1,0,0.012697465953092806,NL
PHI201308170 2 1,3,0,PHI,1,kersc001,0,0,-0.04109788835920291,NL
PHI201308170 3 0,3,0,LAN,0,kendk001,1,0,0.012697465953092806,NL
PHI201308170 3 1,3,0,PHI,1,kersc001,0,0,-0.04109788835920291,NL
PHI201308170 4 0,3,0,LAN,0,kendk001,0,0,0.012697465953092806,NL
PHI201308170 4 1,3,0,PHI,1,kersc001,0,0,-0.04109788835920291,NL
PHI201308170 5 0,3,1,LAN,0,kendk001,2,1,0.012697465953092806,NL
PHI201308170 5 1,3,0,PHI,1,kersc001,0,0,-0.04109788835920291,NL
PHI201308170 6 0,3,0,LAN,0,kendk001,0,0,0.012697465953092806,NL
PHI201308170 6 1,3,0,PHI,1,kersc001,0,0,-0.04109788835920291,NL
PHI201308170 7 0,3,0,LAN,0,roseb003,0,0,-3.446428461559453e-4,NL
PHI201308170 7 1,3,0,PHI,1,kersc001,0,0,-0.04109788835920291,NL
PHI201308170 8 0,3,0,LAN,0,diekj001,0,0,-0.010457197165826961,NL
PHI201308170 8 1,3,0,PHI,1,kersc001,2,0,-0.04109788835920291,NL
PHI201308170 9 0,3,3,LAN,0,garcl005,2,1,0.0039104420010604955,NL
PHI201308170 9 1,3,0,PHI,1,leagb001,0,0,0.019936728136052687,NL
PHI201308180 1 0,3,0,LAN,0,hamec001,1,0,-0.009730236798831154,NL
PHI201308180 1 1,3,0,PHI,1,nolar001,0,0,-0.0013896132730299442,NL
PHI201308180 2 0,3,1,LAN,0,hamec001,0,0,-0.009730236798831154,NL
PHI201308180 2 1,3,0,PHI,1,nolar001,0,0,-0.0013896132730299442,NL
PHI201308180 3 0,3,0,LAN,0,hamec001,0,0,-0.009730236798831154,NL
PHI201308180 3 1,3,0,PHI,1,nolar001,1,0,-0.0013896132730299442,NL
PHI201308180 4 0,3,1,LAN,0,hamec001,2,1,-0.009730236798831154,NL
PHI201308180 4 1,3,1,PHI,1,nolar001,0,0,-0.0013896132730299442,NL
PHI201308180 5 0,3,0,LAN,0,hamec001,0,0,-0.009730236798831154,NL
PHI201308180 5 1,3,0,PHI,1,nolar001,1,0,-0.0013896132730299442,NL
PHI201308180 6 0,3,0,LAN,0,hamec001,0,0,-0.009730236798831154,NL
PHI201308180 6 1,3,1,PHI,1,nolar001,2,1,-0.0013896132730299442,NL
PHI201308180 7 0,3,0,LAN,0,hamec001,0,0,-0.009730236798831154,NL
PHI201308180 7 1,3,0,PHI,1,belir001,0,0,0.004581530522457165,NL
PHI201308180 8 0,3,0,LAN,0,roseb003,0,0,-3.446428461559453e-4,NL
PHI201308180 8 1,3,0,PHI,1,rodrp001,0,0,-0.019045692350569153,NL
PHI201308180 9 0,3,0,LAN,0,papej001,0,0,-0.008081622063780217,NL
PHI201308190 1 0,3,0,COL,0,marte002,0,0,0.012195671193620737,NL
PHI201308190 1 1,3,0,PHI,1,mansj001,1,0,0.020189254218812566,NL
PHI201308190 2 0,3,0,COL,0,marte002,0,0,0.012195671193620737,NL
PHI201308190 2 1,3,0,PHI,1,mansj001,1,0,0.020189254218812566,NL
PHI201308190 3 0,3,0,COL,0,marte002,0,0,0.012195671193620737,NL
PHI201308190 3 1,3,0,PHI,1,mansj001,0,0,0.020189254218812566,NL
PHI201308190 4 0,3,0,COL,0,marte002,0,0,0.012195671193620737,NL
PHI201308190 4 1,3,4,PHI,1,mansj001,2,2,0.020189254218812566,NL
PHI201308190 5 0,3,0,COL,0,marte002,0,0,0.012195671193620737,NL
PHI201308190 5 1,3,1,PHI,1,mansj001,0,0,0.020189254218812566,NL
PHI201308190 6 0,3,0,COL,0,marte002,0,0,0.012195671193620737,NL
