GAME_ID,PARK_ID,TEMP_PARK_CT,HR
ARI201705160,PHO01,77,3
ARI201705170,PHO01,77,4
ARI201705220,PHO01,103,3
ARI201705230,PHO01,103,5
ARI201705240,PHO01,75,3
ARI201706060,PHO01,80,3
ARI201706070,PHO01,80,3
ARI201706080,PHO01,77,2
ARI201706090,PHO01,104,2
ARI201706100,PHO01,100,2
ARI201706110,PHO01,76,5
ARI201706230,PHO01,84,2
ARI201706240,PHO01,83,2
ARI201706250,PHO01,81,0
ARI201706260,PHO01,78,1
ARI201706270,PHO01,80,1
ARI201706280,PHO01,80,0
ARI201706290,PHO01,77,3
ARI201706300,PHO01,79,4
ARI201707010,PHO01,80,1
ARI201707020,PHO01,77,1
ARI201707070,PHO01,85,3
ARI201707080,PHO01,82,3
ARI201707090,PHO01,78,1
ARI201707210,PHO01,80,3
ARI201707220,PHO01,80,1
ARI201707230,PHO01,77,2
ARI201707240,PHO01,77,3
ARI201707250,PHO01,78,5
ARI201707260,PHO01,77,3
ARI201708080,PHO01,81,5
ARI201708090,PHO01,80,2
ARI201708100,PHO01,79,3
ARI201708110,PHO01,80,4
ARI201708120,PHO01,79,1
ARI201708130,PHO01,76,4
ARI201708140,PHO01,78,0
ARI201708150,PHO01,76,1
ARI201708250,PHO01,80,1
ARI201708260,PHO01,78,3
ARI201708270,PHO01,78,4
ARI201708290,PHO01,80,4
ARI201708300,PHO01,79,4
ARI201708310,PHO01,76,2
ARI201709080,PHO01,79,2
ARI201709090,PHO01,78,3
ARI201709100,PHO01,76,3
ARI201709110,PHO01,78,1
ARI201709120,PHO01,78,3
ARI201709130,PHO01,78,2
ARI201709140,PHO01,76,1
ARI201709220,PHO01,76,7
ARI201709230,PHO01,75,5
ARI201709240,PHO01,73,1
ARI201709250,PHO01,84,2
ARI201709260,PHO01,84,3
ARI201709270,PHO01,72,2
ATL201704140,ATL03,79,1
ATL201704150,ATL03,78,4
ATL201704160,ATL03,79,2
ATL201704170,ATL03,75,4
ATL201704180,ATL03,71,0
ATL201704190,ATL03,75,4
ATL201704200,ATL03,77,1
ATL201705010,ATL03,74,3
ATL201705020,ATL03,76,4
ATL201705030,ATL03,82,0
ATL201705050,ATL03,52,2
ATL201705060,ATL03,68,3
ATL201705070,ATL03,60,4
ATL201705170,ATL03,86,3
ATL201705180,ATL03,87,3
ATL201705190,ATL03,83,4
ATL201705200,ATL03,87,3
ATL201705210,ATL03,73,1
ATL201705220,ATL03,70,2
ATL201705230,ATL03,74,2
ATL201705240,ATL03,70,4
ATL201705250,ATL03,64,1
ATL201706050,ATL03,72,3
ATL201706060,ATL03,78,1
ATL201706070,ATL03,77,2
ATL201706080,ATL03,73,0
ATL201706090,ATL03,81,2
ATL201706101,ATL03,83,2
ATL201706102,ATL03,82,2
ATL201706110,ATL03,83,0
ATL201706160,ATL03,79,1
ATL201706170,ATL03,83,3
ATL201706180,ATL03,82,1
ATL201706190,ATL03,73,2
ATL201706200,ATL03,72,2
ATL201706210,ATL03,71,4
ATL201706220,ATL03,74,7
ATL201706230,ATL03,83,2
ATL201706240,ATL03,83,1
ATL201706250,ATL03,76,2
ATL201707040,ATL03,70,3
ATL201707050,ATL03,72,1
ATL201707140,ATL03,84,2
ATL201707150,ATL03,77,2
ATL201707160,ATL03,75,2
ATL201707170,ATL03,74,1
ATL201707180,ATL03,79,3
ATL201707190,ATL03,89,5
ATL201708010,ATL03,84,2
ATL201708020,ATL03,82,3
ATL201708030,ATL03,80,2
ATL201708040,ATL03,84,3
ATL201708050,ATL03,84,2
ATL201708060,ATL03,84,2
ATL201708080,ATL03,77,2
ATL201708090,ATL03,76,0
ATL201708180,ATL03,84,4
ATL201708190,ATL03,87,4
ATL201708200,ATL03,88,1
ATL201708210,ATL03,83,1
ATL201708220,ATL03,87,1
ATL201708230,ATL03,81,1
ATL201708250,ATL03,82,3
ATL201708260,ATL03,81,4
ATL201708270,ATL03,78,1
ATL201709040,ATL03,79,4
ATL201709061,ATL03,66,4
ATL201709062,ATL03,68,1
ATL201709070,ATL03,72,1
ATL201709080,ATL03,72,2
ATL201709090,ATL03,72,2
ATL201709100,ATL03,67,2
ATL201709150,ATL03,77,0
ATL201709160,ATL03,77,1
ATL201709170,ATL03,83,1
ATL201709190,ATL03,80,0
ATL201709200,ATL03,81,4
ATL201709210,ATL03,80,1
ATL201709220,ATL03,76,2
ATL201709230,ATL03,78,1
ATL201709240,ATL03,81,1
BAL201704030,BAL12,65,1
BAL201704050,BAL12,66,2
BAL201704070,BAL12,45,4
BAL201704080,BAL12,59,0
BAL201704090,BAL12,66,1
BAL201704210,BAL12,73,1
BAL201704220,BAL12,55,3
BAL201704230,BAL12,58,3
BAL201704240,BAL12,58,4
BAL201704250,BAL12,59,0
BAL201704260,BAL12,65,2
BAL201705050,BAL12,68,1
BAL201705060,BAL12,54,4
BAL201705070,BAL12,56,0
BAL201705080,BAL12,62,4
BAL201705090,BAL12,64,4
BAL201705190,BAL12,81,2
BAL201705200,BAL12,67,5
BAL201705210,BAL12,64,2
BAL201705220,BAL12,67,3
BAL201705230,BAL12,66,1
BAL201705240,BAL12,65,3
BAL201705290,BAL12,74,1
BAL201705300,BAL12,66,4
BAL201705310,BAL12,73,2
BAL201706010,BAL12,81,5
BAL201706020,BAL12,78,3
BAL201706030,BAL12,83,2
BAL201706040,BAL12,85,2
BAL201706060,BAL12,75,5
BAL201706070,BAL12,67,4
BAL201706160,BAL12,81,6
BAL201706170,BAL12,85,8
BAL201706180,BAL12,88,8
BAL201706190,BAL12,76,2
BAL201706200,BAL12,86,4
BAL201706210,BAL12,75,1
BAL201706220,BAL12,87,2
BAL201706300,BAL12,88,4
BAL201707010,BAL12,83,5
BAL201707020,BAL12,87,3
BAL201707140,BAL12,81,7
BAL201707150,BAL12,86,4
BAL201707160,BAL12,84,2
BAL201707170,BAL12,83,1
BAL201707180,BAL12,88,5
BAL201707190,BAL12,90,2
BAL201707200,BAL12,94,5
BAL201707210,BAL12,90,4
BAL201707220,BAL12,77,5
BAL201707230,BAL12,90,3
BAL201707310,BAL12,89,0
BAL201708010,BAL12,75,0
BAL201708020,BAL12,72,1
BAL201708030,BAL12,76,3
BAL201708040,BAL12,83,4
BAL201708050,BAL12,78,4
BAL201708060,BAL12,79,6
BAL201708180,BAL12,77,10
BAL201708190,BAL12,87,4
BAL201708200,BAL12,81,3
BAL201708210,BAL12,78,6
BAL201708220,BAL12,92,5
BAL201708230,BAL12,84,5
BAL201708280,BAL12,73,3
BAL201708290,BAL12,67,4
BAL201708300,BAL12,76,5
BAL201708310,BAL12,83,5
BAL201709010,BAL12,64,0
BAL201709020,BAL12,61,4
BAL201709030,BAL12,71,4
BAL201709040,BAL12,82,5
BAL201709050,BAL12,72,4
BAL201709070,BAL12,70,4
BAL201709180,BAL12,75,2
BAL201709190,BAL12,80,0
BAL201709200,BAL12,85,2
BAL201709210,BAL12,86,1
BAL201709220,BAL12,80,3
BAL201709230,BAL12,87,2
BAL201709240,BAL12,90,4
BOS201704030,BOS07,48,1
BOS201704050,BOS07,40,1
BOS201704110,BOS07,74,0
BOS201704120,BOS07,51,6
BOS201704130,BOS07,53,1
BOS201704140,BOS07,53,4
BOS201704150,BOS07,69,1
BOS201704160,BOS07,85,3
BOS201704170,BOS07,70,0
BOS201704260,BOS07,53,1
BOS201704270,BOS07,53,0
BOS201704280,BOS07,81,3
BOS201704290,BOS07,83,5
BOS201704300,BOS07,47,2
BOS201705010,BOS07,47,1
BOS201705020,BOS07,63,3
BOS201705030,BOS07,57,0
BOS201705040,BOS07,52,2
BOS201705120,BOS07,50,1
BOS201705130,BOS07,51,3
BOS201705140,BOS07,48,1
BOS201705230,BOS07,61,1
BOS201705240,BOS07,58,1
BOS201705250,BOS07,52,3
BOS201705260,BOS07,59,0
BOS201705270,BOS07,59,1
BOS201705280,BOS07,62,2
BOS201706090,BOS07,71,4
BOS201706100,BOS07,78,0
BOS201706110,BOS07,88,2
BOS201706120,BOS07,93,2
BOS201706130,BOS07,79,2
BOS201706230,BOS07,78,2
BOS201706240,BOS07,84,1
BOS201706250,BOS07,80,2
BOS201706260,BOS07,78,2
BOS201706270,BOS07,69,3
BOS201706280,BOS07,76,1
BOS201706290,BOS07,73,2
BOS201707140,BOS07,63,2
BOS201707150,BOS07,72,1
BOS201707161,BOS07,79,1
BOS201707162,BOS07,76,1
BOS201707170,BOS07,80,1
BOS201707180,BOS07,75,3
BOS201707190,BOS07,90,0
BOS201707200,BOS07,88,3
BOS201707280,BOS07,74,2
BOS201707290,BOS07,66,3
BOS201707300,BOS07,72,1
BOS201707310,BOS07,77,1
BOS201708010,BOS07,83,6
BOS201708030,BOS07,79,3
BOS201708040,BOS07,80,2
BOS201708050,BOS07,75,3
BOS201708060,BOS07,74,3
BOS201708140,BOS07,72,5
BOS201708150,BOS07,74,0
BOS201708160,BOS07,81,1
BOS201708180,BOS07,75,4
BOS201708190,BOS07,66,3
BOS201708200,BOS07,81,1
BOS201708250,BOS07,69,3
BOS201708260,BOS07,73,2
BOS201708270,BOS07,71,0
BOS201709040,BOS07,73,4
BOS201709050,BOS07,79,1
BOS201709060,BOS07,65,1
BOS201709080,BOS07,70,2
BOS201709090,BOS07,63,1
BOS201709100,BOS07,67,2
BOS201709120,BOS07,80,2
BOS201709130,BOS07,68,2
BOS201709140,BOS07,81,2
BOS201709250,BOS07,71,3
BOS201709260,BOS07,75,6
BOS201709270,BOS07,82,6
BOS201709280,BOS07,69,4
BOS201709290,BOS07,59,1
BOS201709300,BOS07,57,2
BOS201710010,BOS07,62,0
CHA201704040,CHI12,48,3
CHA201704060,CHI12,48,4
CHA201704070,CHI12,46,0
CHA201704080,CHI12,63,3
CHA201704090,CHI12,72,2
CHA201704210,CHI12,48,1
CHA201704220,CHI12,53,3
CHA201704230,CHI12,65,1
CHA201704240,CHI12,65,1
CHA201704250,CHI12,77,2
CHA201704260,CHI12,77,2
CHA201705090,CHI12,52,1
CHA201705110,CHI12,60,5
CHA201705120,CHI12,59,5
CHA201705130,CHI12,81,4
CHA201705140,CHI12,63,1
CHA201705260,CHI12,57,3
CHA201705271,CHI12,69,0
CHA201705272,CHI12,71,2
CHA201705280,CHI12,67,3
CHA201705290,CHI12,76,2
CHA201705300,CHI12,68,8
CHA201705310,CHI12,70,0
CHA201706120,CHI12,94,3
CHA201706130,CHI12,68,1
CHA201706140,CHI12,68,3
CHA201706150,CHI12,86,2
CHA201706230,CHI12,80,2
CHA201706240,CHI12,75,4
CHA201706250,CHI12,69,4
CHA201706260,CHI12,68,3
CHA201706270,CHI12,72,0
CHA201706280,CHI12,78,3
CHA201706290,CHI12,71,0
CHA201706300,CHI12,77,5
CHA201707010,CHI12,83,4
CHA201707020,CHI12,83,3
CHA201707140,CHI12,66,1
CHA201707150,CHI12,79,3
CHA201707160,CHI12,71,6
CHA201707180,CHI12,83,0
CHA201707190,CHI12,79,5
CHA201707260,CHI12,83,3
CHA201707270,CHI12,74,6
CHA201707280,CHI12,74,4
CHA201707290,CHI12,75,1
CHA201707300,CHI12,79,3
CHA201707310,CHI12,80,5
CHA201708010,CHI12,81,3
CHA201708020,CHI12,80,2
CHA201708080,CHI12,78,3
CHA201708090,CHI12,77,2
CHA201708100,CHI12,82,2
CHA201708110,CHI12,73,3
CHA201708120,CHI12,75,4
CHA201708130,CHI12,74,3
CHA201708211,CHI12,83,3
CHA201708212,CHI12,80,6
CHA201708220,CHI12,77,3
CHA201708230,CHI12,73,2
CHA201708240,CHI12,69,2
CHA201708250,CHI12,70,1
CHA201708260,CHI12,71,3
CHA201708270,CHI12,70,2
CHA201709010,CHI12,67,1
CHA201709020,CHI12,72,5
CHA201709030,CHI12,78,3
CHA201709040,CHI12,83,3
CHA201709050,CHI12,63,5
CHA201709060,CHI12,61,2
CHA201709070,CHI12,66,7
CHA201709080,CHI12,63,3
CHA201709090,CHI12,66,7
CHA201709100,CHI12,66,3
CHA201709220,CHI12,85,3
CHA201709230,CHI12,91,1
CHA201709240,CHI12,89,3
CHA201709250,CHI12,86,1
CHA201709260,CHI12,88,5
CHA201709270,CHI12,70,2
CHA201709280,CHI12,67,2
CHN201704100,CHI11,41,0
CHN201704120,CHI11,45,1
CHN201704130,CHI11,49,2
CHN201704140,CHI11,54,0
CHN201704150,CHI11,81,6
CHN201704160,CHI11,72,1
CHN201704170,CHI11,45,3
CHN201704180,CHI11,77,4
CHN201704190,CHI11,53,4
CHN201705010,CHI11,49,4
CHN201705020,CHI11,49,4
CHN201705030,CHI11,50,0
CHN201705040,CHI11,48,3
CHN201705050,CHI11,45,3
CHN201705060,CHI11,50,2
CHN201705070,CHI11,43,2
CHN201705160,CHI11,87,7
CHN201705170,CHI11,83,1
CHN201705180,CHI11,77,2
CHN201705190,CHI11,46,0
CHN201705210,CHI11,63,5
CHN201705220,CHI11,70,5
CHN201705230,CHI11,58,3
CHN201705240,CHI11,52,4
CHN201705250,CHI11,63,3
CHN201706020,CHI11,80,2
CHN201706030,CHI11,73,3
CHN201706040,CHI11,85,3
CHN201706050,CHI11,60,2
CHN201706060,CHI11,67,1
CHN201706070,CHI11,73,4
CHN201706080,CHI11,74,2
CHN201706090,CHI11,85,2
CHN201706100,CHI11,88,2
CHN201706110,CHI11,91,4
CHN201706190,CHI11,72,3
CHN201706200,CHI11,57,2
CHN201706210,CHI11,74,2
CHN201707040,CHI11,78,1
CHN201707050,CHI11,81,1
CHN201707060,CHI11,83,2
CHN201707070,CHI11,77,3
CHN201707080,CHI11,74,3
CHN201707090,CHI11,85,3
CHN201707210,CHI11,86,2
CHN201707220,CHI11,78,2
CHN201707230,CHI11,80,4
CHN201707240,CHI11,71,2
CHN201707250,CHI11,76,1
CHN201708010,CHI11,84,5
CHN201708020,CHI11,78,0
CHN201708030,CHI11,82,7
CHN201708040,CHI11,63,3
CHN201708050,CHI11,79,3
CHN201708060,CHI11,74,5
CHN201708140,CHI11,77,4
CHN201708150,CHI11,74,0
CHN201708160,CHI11,81,4
CHN201708170,CHI11,83,8
CHN201708180,CHI11,80,1
CHN201708190,CHI11,79,1
CHN201708200,CHI11,84,1
CHN201708280,CHI11,74,1
CHN201708290,CHI11,71,2
CHN201708300,CHI11,76,5
CHN201708310,CHI11,68,2
CHN201709010,CHI11,67,0
CHN201709020,CHI11,71,6
CHN201709030,CHI11,81,1
CHN201709080,CHI11,65,1
CHN201709090,CHI11,70,2
CHN201709100,CHI11,68,1
CHN201709120,CHI11,68,3
CHN201709130,CHI11,68,4
CHN201709140,CHI11,75,4
CHN201709150,CHI11,83,2
CHN201709160,CHI11,85,2
CHN201709170,CHI11,83,2
CHN201709290,CHI11,65,1
CHN201709300,CHI11,65,2
CHN201710010,CHI11,67,1
CIN201704030,CIN09,68,3
CIN201704050,CIN09,62,1
CIN201704060,CIN09,43,4
CIN201704130,CIN09,73,2
CIN201704140,CIN09,81,3
CIN201704150,CIN09,79,4
CIN201704160,CIN09,73,4
CIN201704180,CIN09,75,3
CIN201704190,CIN09,80,0
CIN201704200,CIN09,74,2
CIN201704210,CIN09,61,4
CIN201704220,CIN09,51,6
CIN201704230,CIN09,60,2
CIN201705010,CIN09,57,4
CIN201705020,CIN09,68,2
CIN201705030,CIN09,56,4
CIN201705040,CIN09,54,0
CIN201705050,CIN09,47,1
CIN201705060,CIN09,62,3
CIN201705070,CIN09,62,2
CIN201705080,CIN09,68,3
CIN201705090,CIN09,58,2
CIN201705190,CIN09,67,4
CIN201705200,CIN09,76,3
CIN201705210,CIN09,73,6
CIN201705220,CIN09,71,2
CIN201705230,CIN09,75,5
CIN201706020,CIN09,85,2
CIN201706030,CIN09,87,3
CIN201706040,CIN09,86,6
CIN201706050,CIN09,73,0
CIN201706060,CIN09,77,5
CIN201706070,CIN09,65,4
CIN201706080,CIN09,73,2
CIN201706160,CIN09,90,2
CIN201706170,CIN09,90,4
CIN201706180,CIN09,83,5
CIN201706270,CIN09,76,7
CIN201706280,CIN09,82,4
CIN201706290,CIN09,88,8
CIN201706300,CIN09,85,1
CIN201707010,CIN09,83,2
CIN201707020,CIN09,85,3
CIN201707140,CIN09,87,2
CIN201707150,CIN09,85,4
CIN201707160,CIN09,82,5
CIN201707170,CIN09,85,4
CIN201707180,CIN09,90,3
CIN201707190,CIN09,91,2
CIN201707200,CIN09,87,6
CIN201707210,CIN09,82,0
CIN201707220,CIN09,87,3
CIN201707230,CIN09,76,4
CIN201708040,CIN09,77,0
CIN201708050,CIN09,78,2
CIN201708060,CIN09,76,3
CIN201708070,CIN09,76,6
CIN201708080,CIN09,80,3
CIN201708090,CIN09,84,4
CIN201708100,CIN09,82,5
CIN201708220,CIN09,78,4
CIN201708230,CIN09,79,5
CIN201708240,CIN09,76,1
CIN201708250,CIN09,75,3
CIN201708260,CIN09,78,1
CIN201708270,CIN09,78,0
CIN201708290,CIN09,73,2
CIN201708300,CIN09,80,0
CIN201708310,CIN09,77,3
CIN201709040,CIN09,83,3
CIN201709050,CIN09,72,2
CIN201709060,CIN09,68,3
CIN201709150,CIN09,78,4
CIN201709160,CIN09,84,2
CIN201709170,CIN09,82,3
CIN201709190,CIN09,76,5
CIN201709200,CIN09,85,3
CIN201709210,CIN09,85,3
CIN201709220,CIN09,88,2
CIN201709230,CIN09,92,1
CIN201709240,CIN09,87,1
CLE201704110,CLE08,67,2
CLE201704120,CLE08,52,0
CLE201704130,CLE08,47,4
CLE201704140,CLE08,50,3
CLE201704150,CLE08,80,5
CLE201704160,CLE08,75,1
CLE201704250,CLE08,70,2
CLE201704260,CLE08,82,2
CLE201704270,CLE08,64,4
CLE201704280,CLE08,63,3
CLE201704290,CLE08,47,2
CLE201704300,CLE08,76,3
CLE201705120,CLE08,54,1
CLE201705130,CLE08,61,1
CLE201705140,CLE08,57,5
CLE201705150,CLE08,57,4
CLE201705160,CLE08,79,6
CLE201705170,CLE08,83,4
CLE201705240,CLE08,62,2
CLE201705260,CLE08,63,3
CLE201705270,CLE08,66,2
CLE201705280,CLE08,72,2
CLE201705290,CLE08,78,6
CLE201705300,CLE08,68,2
CLE201705310,CLE08,70,3
CLE201706010,CLE08,65,0
CLE201706090,CLE08,70,1
CLE201706100,CLE08,85,2
CLE201706110,CLE08,86,0
CLE201706130,CLE08,81,5
CLE201706140,CLE08,73,2
CLE201706150,CLE08,77,5
CLE201706230,CLE08,74,1
CLE201706240,CLE08,75,3
CLE201706250,CLE08,74,1
CLE201706260,CLE08,69,4
CLE201706270,CLE08,69,2
CLE201706280,CLE08,78,2
CLE201706290,CLE08,83,1
CLE201707040,CLE08,74,0
CLE201707050,CLE08,75,1
CLE201707060,CLE08,77,3
CLE201707070,CLE08,80,2
CLE201707080,CLE08,74,0
CLE201707090,CLE08,75,1
CLE201707210,CLE08,82,2
CLE201707220,CLE08,82,2
CLE201707230,CLE08,81,2
CLE201707240,CLE08,70,4
CLE201707250,CLE08,71,5
CLE201707260,CLE08,76,2
CLE201707270,CLE08,82,1
CLE201708030,CLE08,76,2
CLE201708040,CLE08,76,1
CLE201708050,CLE08,73,2
CLE201708060,CLE08,76,2
CLE201708080,CLE08,75,2
CLE201708090,CLE08,78,3
CLE201708210,CLE08,80,3
CLE201708220,CLE08,72,3
CLE201708230,CLE08,74,3
CLE201708240,CLE08,67,4
CLE201708250,CLE08,69,1
CLE201708260,CLE08,69,3
CLE201708270,CLE08,73,3
CLE201709080,CLE08,64,1
CLE201709090,CLE08,64,2
CLE201709100,CLE08,64,3
CLE201709110,CLE08,66,1
CLE201709120,CLE08,70,1
CLE201709130,CLE08,76,2
CLE201709140,CLE08,71,0
CLE201709150,CLE08,72,3
CLE201709160,CLE08,75,2
CLE201709170,CLE08,76,1
CLE201709260,CLE08,82,3
CLE201709270,CLE08,73,2
CLE201709280,CLE08,64,3
CLE201709290,CLE08,63,2
CLE201709300,CLE08,56,0
CLE201710010,CLE08,68,1
COL201704070,DEN02,74,1
COL201704080,DEN02,75,4
COL201704090,DEN02,59,2
COL201704100,DEN02,58,4
COL201704110,DEN02,69,4
COL201704120,DEN02,67,1
COL201704210,DEN02,42,3
COL201704220,DEN02,59,4
COL201704230,DEN02,70,1
COL201704240,DEN02,62,3
COL201704250,DEN02,43,5
COL201704260,DEN02,55,3
COL201704270,DEN02,46,4
COL201705050,DEN02,78,3
COL201705060,DEN02,79,2
COL201705070,DEN02,79,3
COL201705091,DEN02,63,1
COL201705092,DEN02,64,2
COL201705100,DEN02,53,0
COL201705110,DEN02,64,1
COL201705120,DEN02,76,1
COL201705130,DEN02,85,1
COL201705140,DEN02,70,5
COL201705260,DEN02,70,2
COL201705270,DEN02,54,1
COL201705280,DEN02,66,5
COL201705290,DEN02,67,2
COL201705300,DEN02,76,2
COL201706060,DEN02,72,5
COL201706070,DEN02,81,1
COL201706150,DEN02,86,3
COL201706160,DEN02,93,5
COL201706170,DEN02,81,0
COL201706180,DEN02,78,5
COL201706200,DEN02,94,3
COL201706210,DEN02,89,2
COL201706220,DEN02,83,3
COL201707030,DEN02,81,4
COL201707040,DEN02,84,3
COL201707050,DEN02,97,2
COL201707060,DEN02,90,1
COL201707070,DEN02,82,4
COL201707080,DEN02,81,2
COL201707090,DEN02,91,2
COL201707170,DEN02,85,4
COL201707180,DEN02,85,3
COL201707190,DEN02,93,6
COL201707210,DEN02,73,2
COL201707220,DEN02,86,1
COL201707230,DEN02,89,6
COL201708010,DEN02,85,2
COL201708020,DEN02,82,3
COL201708030,DEN02,61,3
COL201708040,DEN02,86,1
COL201708050,DEN02,79,2
COL201708060,DEN02,70,1
COL201708140,DEN02,82,0
COL201708150,DEN02,77,4
COL201708160,DEN02,71,3
COL201708170,DEN02,81,5
COL201708180,DEN02,88,6
COL201708190,DEN02,86,2
COL201708200,DEN02,84,3
COL201708280,DEN02,87,1
COL201708290,DEN02,85,3
COL201708300,DEN02,86,3
COL201709010,DEN02,84,1
COL201709020,DEN02,90,1
COL201709030,DEN02,92,3
COL201709040,DEN02,90,3
COL201709050,DEN02,67,1
COL201709060,DEN02,78,3
COL201709150,DEN02,79,2
COL201709160,DEN02,68,3
COL201709170,DEN02,68,1
COL201709250,DEN02,51,1
COL201709260,DEN02,58,2
COL201709270,DEN02,53,2
COL201709290,DEN02,59,4
COL201709300,DEN02,64,2
COL201710010,DEN02,72,0
DET201704070,DET05,42,2
DET201704080,DET05,53,2
DET201704090,DET05,66,1
DET201704100,DET05,66,1
DET201704110,DET05,65,1
DET201704120,DET05,49,2
DET201704130,DET05,47,5
DET201704250,DET05,69,7
DET201704260,DET05,76,2
DET201704270,DET05,64,0
DET201704280,DET05,61,3
DET201704290,DET05,47,4
DET201704300,DET05,49,2
DET201705010,DET05,57,1
DET201705020,DET05,47,1
DET201705030,DET05,58,0
DET201705160,DET05,84,7
DET201705170,DET05,83,2
DET201705180,DET05,83,5
DET201705190,DET05,52,2
DET201705200,DET05,56,5
DET201705210,DET05,73,3
DET201706020,DET05,79,3
DET201706030,DET05,76,4
DET201706040,DET05,74,3
DET201706060,DET05,62,3
DET201706070,DET05,72,1
DET201706080,DET05,72,1
DET201706130,DET05,84,4
DET201706140,DET05,82,0
DET201706150,DET05,83,2
DET201706160,DET05,81,2
DET201706170,DET05,85,1
DET201706180,DET05,78,5
DET201706270,DET05,72,2
DET201706280,DET05,74,4
DET201706290,DET05,78,3
DET201707011,DET05,78,3
DET201707012,DET05,81,1
DET201707020,DET05,79,5
DET201707040,DET05,74,3
DET201707050,DET05,83,0
DET201707060,DET05,83,1
DET201707140,DET05,79,3
DET201707150,DET05,79,3
DET201707160,DET05,78,4
DET201707240,DET05,74,3
DET201707250,DET05,77,1
DET201707260,DET05,80,1
DET201707280,DET05,74,4
DET201707290,DET05,81,1
DET201707300,DET05,82,3
DET201708090,DET05,82,1
DET201708100,DET05,80,3
DET201708110,DET05,81,3
DET201708120,DET05,76,6
DET201708130,DET05,75,2
DET201708180,DET05,76,3
DET201708190,DET05,80,1
DET201708200,DET05,80,2
DET201708220,DET05,79,5
DET201708230,DET05,73,5
DET201708240,DET05,68,3
DET201709011,DET05,62,1
DET201709012,DET05,63,1
DET201709020,DET05,66,0
DET201709030,DET05,68,3
DET201709040,DET05,74,4
DET201709050,DET05,66,7
DET201709060,DET05,64,3
DET201709140,DET05,71,6
DET201709150,DET05,76,2
DET201709160,DET05,80,2
DET201709170,DET05,79,3
DET201709180,DET05,68,2
DET201709190,DET05,70,6
DET201709200,DET05,76,1
DET201709210,DET05,85,0
DET201709220,DET05,86,4
DET201709230,DET05,89,3
DET201709240,DET05,82,3
HOU201704030,HOU03,84,2
HOU201704040,HOU03,81,2
HOU201704050,HOU03,71,2
HOU201704060,HOU03,74,3
HOU201704070,HOU03,77,1
HOU201704080,HOU03,77,4
HOU201704090,HOU03,73,6
HOU201704170,HOU03,73,0
HOU201704180,HOU03,73,4
HOU201704190,HOU03,73,1
HOU201704200,HOU03,73,3
HOU201704280,HOU03,73,3
HOU201704290,HOU03,73,3
HOU201704300,HOU03,69,1
HOU201705010,HOU03,81,1
HOU201705020,HOU03,79,8
HOU201705030,HOU03,73,4
HOU201705040,HOU03,72,4
HOU201705090,HOU03,79,3
HOU201705100,HOU03,73,2
HOU201705190,HOU03,73,5
HOU201705200,HOU03,73,1
HOU201705210,HOU03,73,5
HOU201705220,HOU03,73,0
HOU201705230,HOU03,73,3
HOU201705240,HOU03,82,2
HOU201705250,HOU03,84,6
HOU201705260,HOU03,73,2
HOU201705270,HOU03,73,1
HOU201705280,HOU03,73,3
HOU201706090,HOU03,83,2
HOU201706100,HOU03,73,1
HOU201706110,HOU03,73,4
HOU201706120,HOU03,73,1
HOU201706130,HOU03,73,4
HOU201706140,HOU03,73,3
HOU201706160,HOU03,73,2
HOU201706170,HOU03,73,3
HOU201706180,HOU03,73,5
HOU201706270,HOU03,73,2
HOU201706280,HOU03,73,6
HOU201706290,HOU03,73,2
HOU201706300,HOU03,73,1
HOU201707010,HOU03,73,5
HOU201707020,HOU03,73,2
HOU201707140,HOU03,73,3
HOU201707150,HOU03,73,2
HOU201707160,HOU03,73,2
HOU201707170,HOU03,73,6
HOU201707180,HOU03,73,2
HOU201707190,HOU03,73,1
HOU201707310,HOU03,73,6
HOU201708010,HOU03,73,4
HOU201708020,HOU03,73,1
HOU201708030,HOU03,73,2
HOU201708040,HOU03,73,8
HOU201708050,HOU03,73,2
HOU201708060,HOU03,73,2
HOU201708160,HOU03,73,5
HOU201708170,HOU03,73,2
HOU201708180,HOU03,73,3
HOU201708190,HOU03,73,1
HOU201708200,HOU03,73,1
HOU201708220,HOU03,73,1
HOU201708230,HOU03,73,3
HOU201708240,HOU03,73,1
HOU201708290,STP01,72,2
HOU201708300,STP01,72,1
HOU201708310,STP01,72,1
HOU201709021,HOU03,73,5
HOU201709022,HOU03,73,0
HOU201709030,HOU03,73,2
HOU201709150,HOU03,73,0
HOU201709160,HOU03,73,2
HOU201709170,HOU03,73,5
HOU201709190,HOU03,73,1
HOU201709200,HOU03,73,1
HOU201709210,HOU03,73,2
HOU201709220,HOU03,73,1
HOU201709230,HOU03,73,3
HOU201709240,HOU03,73,4
KCA201704100,KAN06,70,1
KCA201704120,KAN06,74,1
KCA201704130,KAN06,77,1
KCA201704140,KAN06,78,2
KCA201704150,KAN06,80,2
KCA201704160,KAN06,68,0
KCA201704180,KAN06,77,1
KCA201704190,KAN06,78,0
KCA201704280,KAN06,56,3
KCA201704300,KAN06,54,3
KCA201705010,KAN06,61,2
KCA201705020,KAN06,65,0
KCA201705030,KAN06,50,1
KCA201705040,KAN06,65,2
KCA201705050,KAN06,74,2
KCA201705060,KAN06,77,2
KCA201705070,KAN06,78,0
KCA201705120,KAN06,74,1
KCA201705130,KAN06,79,4
KCA201705140,KAN06,80,5
KCA201705160,KAN06,81,2
