HALF.INNING,Outs.Inning,Runs.Inning,Team,Home,Pitcher,SP,R_SP,Estimate,League
CHA202105260 9 1,3,0,CHA,1,reyea004,2,0,-0.0015444510014801988,AL
CHA202105270 1 0,3,0,BAL,0,ceasd001,1,0,-0.012029573021804367,AL
CHA202105270 1 1,3,0,CHA,1,zimmb002,0,0,0.002868015017805388,AL
CHA202105270 2 0,3,0,BAL,0,ceasd001,0,0,-0.012029573021804367,AL
CHA202105270 2 1,3,1,CHA,1,zimmb002,1,0,0.002868015017805388,AL
CHA202105270 3 0,3,0,BAL,0,ceasd001,0,0,-0.012029573021804367,AL
CHA202105270 3 1,3,0,CHA,1,zimmb002,0,0,0.002868015017805388,AL
CHA202105270 4 0,3,1,BAL,0,ceasd001,0,0,-0.012029573021804367,AL
CHA202105270 4 1,3,0,CHA,1,zimmb002,0,0,0.002868015017805388,AL
CHA202105270 5 0,3,0,BAL,0,ceasd001,1,0,-0.012029573021804367,AL
CHA202105270 5 1,3,0,CHA,1,zimmb002,1,0,0.002868015017805388,AL
CHA202105270 6 0,3,0,BAL,0,ceasd001,1,0,-0.012029573021804367,AL
CHA202105270 6 1,3,1,CHA,1,tated001,2,1,0.006727369227457543,AL
CHA202105270 7 0,3,0,BAL,0,marse001,0,0,0.004768520397436136,AL
CHA202105270 7 1,3,3,CHA,1,valdc003,5,3,0.01724933884757662,AL
CHA202105270 8 0,3,0,BAL,0,bumma001,1,0,-0.0053978456705057395,AL
CHA202105270 8 1,3,0,CHA,1,waddb001,0,0,0.006427908643647278,AL
CHA202105270 9 0,3,0,BAL,0,fostm001,1,0,0.007466724993878167,AL
CHA202105291 1 0,3,1,BAL,0,keucd001,1,0,0.013467980200860511,AL
CHA202105291 1 1,3,1,CHA,1,harvm001,2,1,0.022156353944871084,AL
CHA202105291 2 0,3,0,BAL,0,keucd001,1,0,0.013467980200860511,AL
CHA202105291 2 1,3,0,CHA,1,harvm001,0,0,0.022156353944871084,AL
CHA202105291 3 0,3,0,BAL,0,keucd001,0,0,0.013467980200860511,AL
CHA202105291 3 1,3,4,CHA,1,harvm001,2,2,0.022156353944871084,AL
CHA202105291 4 0,3,2,BAL,0,keucd001,1,1,0.013467980200860511,AL
CHA202105291 4 1,3,0,CHA,1,harvm001,1,0,0.022156353944871084,AL
CHA202105291 5 0,3,1,BAL,0,keucd001,0,0,0.013467980200860511,AL
CHA202105291 5 1,3,0,CHA,1,lakit001,1,0,0.0072110008878566775,AL
CHA202105291 6 0,3,0,BAL,0,marse001,0,0,0.004768520397436136,AL
CHA202105291 6 1,3,2,CHA,1,armss001,2,1,0.02354064431985535,AL
CHA202105291 7 0,3,0,BAL,0,hendl001,0,0,-0.023204332858172166,AL
CHA202105292 1 0,3,0,BAL,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202105292 1 1,3,0,CHA,1,meanj001,2,0,-0.015085096400843972,AL
CHA202105292 2 0,3,0,BAL,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202105292 2 1,3,0,CHA,1,meanj001,0,0,-0.015085096400843972,AL
CHA202105292 3 0,3,0,BAL,0,lynnl001,1,0,-0.029659522139657134,AL
CHA202105292 3 1,3,0,CHA,1,meanj001,1,0,-0.015085096400843972,AL
CHA202105292 4 0,3,0,BAL,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202105292 4 1,3,1,CHA,1,meanj001,0,0,-0.015085096400843972,AL
CHA202105292 5 0,3,0,BAL,0,lynnl001,2,0,-0.029659522139657134,AL
CHA202105292 5 1,3,2,CHA,1,meanj001,0,0,-0.015085096400843972,AL
CHA202105292 6 0,3,1,BAL,0,bumma001,3,1,-0.0053978456705057395,AL
CHA202105292 6 1,3,0,CHA,1,sulsc001,0,0,-0.018112845213709296,AL
CHA202105292 7 0,3,0,BAL,0,hendl001,0,0,-0.023204332858172166,AL
CHA202105300 1 0,3,0,BAL,0,gioll001,0,0,-0.019637436541298875,AL
CHA202105300 1 1,3,0,CHA,1,akink001,0,0,0.014886037778821188,AL
CHA202105300 2 0,3,0,BAL,0,gioll001,0,0,-0.019637436541298875,AL
CHA202105300 2 1,3,0,CHA,1,akink001,1,0,0.014886037778821188,AL
CHA202105300 3 0,3,1,BAL,0,gioll001,1,0,-0.019637436541298875,AL
CHA202105300 3 1,3,1,CHA,1,akink001,1,0,0.014886037778821188,AL
CHA202105300 4 0,3,0,BAL,0,gioll001,0,0,-0.019637436541298875,AL
CHA202105300 4 1,3,0,CHA,1,akink001,0,0,0.014886037778821188,AL
CHA202105300 5 0,3,0,BAL,0,gioll001,0,0,-0.019637436541298875,AL
CHA202105300 5 1,3,0,CHA,1,akink001,2,0,0.014886037778821188,AL
CHA202105300 6 0,3,0,BAL,0,gioll001,2,0,-0.019637436541298875,AL
CHA202105300 6 1,3,0,CHA,1,pluta001,0,0,0.021972179782944377,AL
CHA202105300 7 0,3,0,BAL,0,gioll001,0,0,-0.019637436541298875,AL
CHA202105300 7 1,3,2,CHA,1,tated001,2,2,0.006727369227457543,AL
CHA202105300 8 0,3,0,BAL,0,crocg001,0,0,-0.007366220315514098,AL
CHA202105300 8 1,3,0,CHA,1,fry-p001,0,0,0.0018691353457379284,AL
CHA202105300 9 0,3,0,BAL,0,hendl001,0,0,-0.023204332858172166,AL
CHA202106030 1 0,3,0,DET,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106030 1 1,3,1,CHA,1,mizec001,0,0,-0.016307685368164647,AL
CHA202106030 2 0,3,0,DET,0,lynnl001,2,0,-0.029659522139657134,AL
CHA202106030 2 1,3,1,CHA,1,mizec001,0,0,-0.016307685368164647,AL
CHA202106030 3 0,3,0,DET,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106030 3 1,3,0,CHA,1,mizec001,0,0,-0.016307685368164647,AL
CHA202106030 4 0,3,0,DET,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106030 4 1,3,0,CHA,1,mizec001,0,0,-0.016307685368164647,AL
CHA202106030 5 0,3,1,DET,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106030 5 1,3,0,CHA,1,mizec001,0,0,-0.016307685368164647,AL
CHA202106030 6 0,3,0,DET,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106030 6 1,3,0,CHA,1,mizec001,0,0,-0.016307685368164647,AL
CHA202106030 7 0,3,0,DET,0,bumma001,0,0,-0.0053978456705057395,AL
CHA202106030 7 1,3,1,CHA,1,mizec001,0,0,-0.016307685368164647,AL
CHA202106030 8 0,3,0,DET,0,marse001,0,0,0.004768520397436136,AL
CHA202106030 8 1,3,1,CHA,1,norrd002,0,0,0.012291633462240135,AL
CHA202106030 9 0,3,0,DET,0,hendl001,0,0,-0.023204332858172166,AL
CHA202106040 1 0,3,0,DET,0,keucd001,0,0,0.013467980200860511,AL
CHA202106040 1 1,3,0,CHA,1,turns003,0,0,-0.01513844832877948,AL
CHA202106040 2 0,3,0,DET,0,keucd001,0,0,0.013467980200860511,AL
CHA202106040 2 1,3,1,CHA,1,turns003,0,0,-0.01513844832877948,AL
CHA202106040 3 0,3,1,DET,0,keucd001,1,0,0.013467980200860511,AL
CHA202106040 3 1,3,0,CHA,1,turns003,0,0,-0.01513844832877948,AL
CHA202106040 4 0,3,0,DET,0,keucd001,0,0,0.013467980200860511,AL
CHA202106040 4 1,3,0,CHA,1,turns003,0,0,-0.01513844832877948,AL
CHA202106040 5 0,3,0,DET,0,keucd001,1,0,0.013467980200860511,AL
CHA202106040 5 1,3,5,CHA,1,funkk001,7,5,-0.013079023274109305,AL
CHA202106040 6 0,3,1,DET,0,keucd001,0,0,0.013467980200860511,AL
CHA202106040 6 1,3,1,CHA,1,alext001,0,0,-0.01362862473575094,AL
CHA202106040 7 0,3,6,DET,0,heuec001,2,2,-0.010351183031805202,AL
CHA202106040 7 1,3,1,CHA,1,garcr007,0,0,-0.002354993247178982,AL
CHA202106040 8 0,3,0,DET,0,crocg001,0,0,-0.007366220315514098,AL
CHA202106040 8 1,3,0,CHA,1,cisnj001,0,0,0.005447891910405293,AL
CHA202106040 9 0,3,0,DET,0,crocg001,1,0,-0.007366220315514098,AL
CHA202106050 1 0,3,0,DET,0,gioll001,0,0,-0.019637436541298875,AL
CHA202106050 1 1,3,1,CHA,1,skubt001,1,1,-0.00448681914594628,AL
CHA202106050 2 0,3,2,DET,0,gioll001,2,0,-0.019637436541298875,AL
CHA202106050 2 1,3,0,CHA,1,skubt001,0,0,-0.00448681914594628,AL
CHA202106050 3 0,3,0,DET,0,gioll001,0,0,-0.019637436541298875,AL
CHA202106050 3 1,3,0,CHA,1,skubt001,1,0,-0.00448681914594628,AL
CHA202106050 4 0,3,1,DET,0,gioll001,0,0,-0.019637436541298875,AL
CHA202106050 4 1,3,0,CHA,1,skubt001,1,0,-0.00448681914594628,AL
CHA202106050 5 0,3,0,DET,0,gioll001,1,0,-0.019637436541298875,AL
CHA202106050 5 1,3,0,CHA,1,skubt001,1,0,-0.00448681914594628,AL
CHA202106050 6 0,3,1,DET,0,gioll001,0,0,-0.019637436541298875,AL
CHA202106050 6 1,3,2,CHA,1,holld003,5,2,0.003880999222541367,AL
CHA202106050 7 0,3,0,DET,0,gioll001,0,0,-0.019637436541298875,AL
CHA202106050 7 1,3,0,CHA,1,funkk001,0,0,-0.013079023274109305,AL
CHA202106050 8 0,3,0,DET,0,heuec001,0,0,-0.010351183031805202,AL
CHA202106050 8 1,3,0,CHA,1,sotog003,0,0,-0.0010686034160759502,AL
CHA202106050 9 0,3,0,DET,0,ruizj001,0,0,0.0028968898980878746,AL
CHA202106050 9 1,3,0,CHA,1,cisnj001,0,0,0.005447891910405293,AL
CHA202106060 1 0,3,0,DET,0,ceasd001,1,0,-0.012029573021804367,AL
CHA202106060 1 1,3,0,CHA,1,urenj001,0,0,0.017609846194250777,AL
CHA202106060 2 0,3,0,DET,0,ceasd001,1,0,-0.012029573021804367,AL
CHA202106060 2 1,3,3,CHA,1,urenj001,3,3,0.017609846194250777,AL
CHA202106060 3 0,3,0,DET,0,ceasd001,1,0,-0.012029573021804367,AL
CHA202106060 3 1,3,0,CHA,1,urenj001,0,0,0.017609846194250777,AL
CHA202106060 4 0,3,0,DET,0,ceasd001,0,0,-0.012029573021804367,AL
CHA202106060 4 1,3,0,CHA,1,urenj001,1,0,0.017609846194250777,AL
CHA202106060 5 0,3,0,DET,0,ceasd001,1,0,-0.012029573021804367,AL
CHA202106060 5 1,3,0,CHA,1,urenj001,0,0,0.017609846194250777,AL
CHA202106060 6 0,3,0,DET,0,ceasd001,1,0,-0.012029573021804367,AL
CHA202106060 6 1,3,0,CHA,1,folej001,2,0,-0.005223813273422865,AL
CHA202106060 7 0,3,0,DET,0,ceasd001,0,0,-0.012029573021804367,AL
CHA202106060 7 1,3,0,CHA,1,norrd002,0,0,0.012291633462240135,AL
CHA202106060 8 0,3,0,DET,0,bumma001,0,0,-0.0053978456705057395,AL
CHA202106060 8 1,3,0,CHA,1,garcb001,0,0,0.022686694694264112,AL
CHA202106060 9 0,3,0,DET,0,hendl001,0,0,-0.023204332858172166,AL
CHA202106080 1 0,3,0,TOR,0,rodoc001,1,0,-0.03299035946402372,AL
CHA202106080 1 1,3,0,CHA,1,ray-r002,1,0,-0.03305950906745814,AL
CHA202106080 2 0,3,1,TOR,0,rodoc001,2,1,-0.03299035946402372,AL
CHA202106080 2 1,3,0,CHA,1,ray-r002,0,0,-0.03305950906745814,AL
CHA202106080 3 0,3,0,TOR,0,rodoc001,1,0,-0.03299035946402372,AL
CHA202106080 3 1,3,0,CHA,1,ray-r002,0,0,-0.03305950906745814,AL
CHA202106080 4 0,3,0,TOR,0,rodoc001,0,0,-0.03299035946402372,AL
CHA202106080 4 1,3,0,CHA,1,ray-r002,0,0,-0.03305950906745814,AL
CHA202106080 5 0,3,0,TOR,0,rodoc001,1,0,-0.03299035946402372,AL
CHA202106080 5 1,3,0,CHA,1,ray-r002,0,0,-0.03305950906745814,AL
CHA202106080 6 0,3,0,TOR,0,ruizj001,0,0,0.0028968898980878746,AL
CHA202106080 6 1,3,0,CHA,1,ray-r002,1,0,-0.03305950906745814,AL
CHA202106080 7 0,3,0,TOR,0,marse001,1,0,0.004768520397436136,AL
CHA202106080 7 1,3,1,CHA,1,ray-r002,2,0,-0.03305950906745814,AL
CHA202106080 8 0,3,0,TOR,0,crocg001,0,0,-0.007366220315514098,AL
CHA202106080 8 1,3,5,CHA,1,thort002,4,4,0.006542828385582088,AL
CHA202106080 9 0,3,0,TOR,0,hendl001,1,0,-0.023204332858172166,AL
CHA202106090 1 0,3,0,TOR,0,lynnl001,1,0,-0.029659522139657134,AL
CHA202106090 1 1,3,1,CHA,1,manoa001,2,1,-0.015342152347063012,AL
CHA202106090 2 0,3,1,TOR,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106090 2 1,3,0,CHA,1,manoa001,0,0,-0.015342152347063012,AL
CHA202106090 3 0,3,0,TOR,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106090 3 1,3,0,CHA,1,manoa001,1,0,-0.015342152347063012,AL
CHA202106090 4 0,3,0,TOR,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106090 4 1,3,0,CHA,1,manoa001,1,0,-0.015342152347063012,AL
CHA202106090 5 0,3,0,TOR,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106090 5 1,3,1,CHA,1,manoa001,1,0,-0.015342152347063012,AL
CHA202106090 6 0,3,0,TOR,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106090 6 1,3,0,CHA,1,casta005,0,0,2.0741918791516387e-4,AL
CHA202106090 7 0,3,0,TOR,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106090 7 1,3,0,CHA,1,chatt001,0,0,0.010165362807267257,AL
CHA202106090 8 0,3,3,TOR,0,bumma001,4,3,-0.0053978456705057395,AL
CHA202106090 8 1,3,0,CHA,1,romaj004,1,0,-0.021720772036912254,AL
CHA202106090 9 0,3,2,TOR,0,fostm001,2,2,0.007466724993878167,AL
CHA202106090 9 1,3,0,CHA,1,mayzt001,1,0,-0.012976621399991431,AL
CHA202106100 1 0,3,0,TOR,0,keucd001,0,0,0.013467980200860511,AL
CHA202106100 1 1,3,3,CHA,1,ryu-h001,2,2,-0.006404518546518817,AL
CHA202106100 2 0,3,0,TOR,0,keucd001,0,0,0.013467980200860511,AL
CHA202106100 2 1,3,0,CHA,1,ryu-h001,0,0,-0.006404518546518817,AL
CHA202106100 3 0,3,0,TOR,0,keucd001,0,0,0.013467980200860511,AL
CHA202106100 3 1,3,0,CHA,1,ryu-h001,0,0,-0.006404518546518817,AL
CHA202106100 4 0,3,0,TOR,0,keucd001,0,0,0.013467980200860511,AL
CHA202106100 4 1,3,0,CHA,1,ryu-h001,0,0,-0.006404518546518817,AL
CHA202106100 5 0,3,1,TOR,0,keucd001,2,1,0.013467980200860511,AL
CHA202106100 5 1,3,0,CHA,1,ryu-h001,0,0,-0.006404518546518817,AL
CHA202106100 6 0,3,1,TOR,0,keucd001,2,1,0.013467980200860511,AL
CHA202106100 6 1,3,0,CHA,1,ryu-h001,0,0,-0.006404518546518817,AL
CHA202106100 7 0,3,0,TOR,0,marse001,0,0,0.004768520397436136,AL
CHA202106100 7 1,3,1,CHA,1,casta005,0,0,2.0741918791516387e-4,AL
CHA202106100 8 0,3,0,TOR,0,heuec001,0,0,-0.010351183031805202,AL
CHA202106100 8 1,3,1,CHA,1,payaj001,1,0,-0.0037205457878573063,AL
CHA202106100 9 0,3,0,TOR,0,hendl001,0,0,-0.023204332858172166,AL
CHA202106140 1 0,3,2,TBA,0,lynnl001,1,1,-0.029659522139657134,AL
CHA202106140 1 1,3,0,CHA,1,glast001,0,0,-0.027450230895065465,AL
CHA202106140 2 0,3,0,TBA,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106140 2 1,3,0,CHA,1,glast001,0,0,-0.027450230895065465,AL
CHA202106140 3 0,3,1,TBA,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106140 3 1,3,2,CHA,1,glast001,3,2,-0.027450230895065465,AL
CHA202106140 4 0,3,0,TBA,0,lynnl001,1,0,-0.029659522139657134,AL
CHA202106140 4 1,3,0,CHA,1,glast001,0,0,-0.027450230895065465,AL
CHA202106140 5 0,3,0,TBA,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106140 5 1,3,0,CHA,1,thomr007,1,0,-0.012199148524370368,AL
CHA202106140 6 0,3,0,TBA,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106140 6 1,3,0,CHA,1,feyej001,0,0,-0.005792346862607524,AL
CHA202106140 7 0,3,0,TBA,0,crocg001,0,0,-0.007366220315514098,AL
CHA202106140 7 1,3,0,CHA,1,feyej001,0,0,-0.005792346862607524,AL
CHA202106140 8 0,3,1,TBA,0,crocg001,0,0,-0.007366220315514098,AL
CHA202106140 8 1,3,0,CHA,1,castd002,0,0,-0.01122481745177961,AL
CHA202106140 9 0,3,1,TBA,0,ruizj001,1,1,0.0028968898980878746,AL
CHA202106140 9 1,3,0,CHA,1,fairp001,0,0,2.489480747692342e-4,AL
CHA202106150 1 0,3,0,TBA,0,keucd001,1,0,0.013467980200860511,AL
CHA202106150 1 1,3,0,CHA,1,mccls003,1,0,-0.02029550946596768,AL
CHA202106150 2 0,3,0,TBA,0,keucd001,0,0,0.013467980200860511,AL
CHA202106150 2 1,3,0,CHA,1,mccls003,1,0,-0.02029550946596768,AL
CHA202106150 3 0,3,0,TBA,0,keucd001,0,0,0.013467980200860511,AL
CHA202106150 3 1,3,0,CHA,1,mccls003,1,0,-0.02029550946596768,AL
CHA202106150 4 0,3,0,TBA,0,keucd001,1,0,0.013467980200860511,AL
CHA202106150 4 1,3,2,CHA,1,mccls003,2,1,-0.02029550946596768,AL
CHA202106150 5 0,3,0,TBA,0,keucd001,0,0,0.013467980200860511,AL
CHA202106150 5 1,3,1,CHA,1,mccls003,0,0,-0.02029550946596768,AL
CHA202106150 6 0,3,0,TBA,0,keucd001,0,0,0.013467980200860511,AL
CHA202106150 6 1,3,0,CHA,1,sprij001,0,0,-0.002794543913604113,AL
CHA202106150 7 0,3,0,TBA,0,keucd001,0,0,0.013467980200860511,AL
CHA202106150 7 1,3,0,CHA,1,kitta001,0,0,-0.013987053484175166,AL
CHA202106150 8 0,3,0,TBA,0,bumma001,1,0,-0.0053978456705057395,AL
CHA202106150 8 1,3,0,CHA,1,wislm001,0,0,0.0022488061040295067,AL
CHA202106150 9 0,3,0,TBA,0,hendl001,1,0,-0.023204332858172166,AL
CHA202106160 1 0,3,0,TBA,0,gioll001,0,0,-0.019637436541298875,AL
CHA202106160 1 1,3,0,CHA,1,yarbr001,0,0,0.010145704814933624,AL
CHA202106160 10 0,3,0,TBA,0,burrr002,0,0,-0.009417653772785582,AL
CHA202106160 2 0,3,0,TBA,0,gioll001,0,0,-0.019637436541298875,AL
CHA202106160 2 1,3,0,CHA,1,yarbr001,0,0,0.010145704814933624,AL
CHA202106160 3 0,3,0,TBA,0,gioll001,0,0,-0.019637436541298875,AL
CHA202106160 3 1,3,0,CHA,1,yarbr001,0,0,0.010145704814933624,AL
CHA202106160 4 0,3,0,TBA,0,gioll001,1,0,-0.019637436541298875,AL
CHA202106160 4 1,3,4,CHA,1,yarbr001,2,2,0.010145704814933624,AL
CHA202106160 5 0,3,2,TBA,0,gioll001,3,2,-0.019637436541298875,AL
CHA202106160 5 1,3,3,CHA,1,yarbr001,3,3,0.010145704814933624,AL
CHA202106160 6 0,3,1,TBA,0,gioll001,0,0,-0.019637436541298875,AL
CHA202106160 6 1,3,0,CHA,1,yarbr001,0,0,0.010145704814933624,AL
CHA202106160 7 0,3,2,TBA,0,heuec001,0,0,-0.010351183031805202,AL
CHA202106160 7 1,3,0,CHA,1,yarbr001,0,0,0.010145704814933624,AL
CHA202106160 8 0,3,2,TBA,0,bumma001,2,1,-0.0053978456705057395,AL
CHA202106160 8 1,3,0,CHA,1,feyej001,0,0,-0.005792346862607524,AL
CHA202106160 9 0,3,0,TBA,0,marse001,1,0,0.004768520397436136,AL
CHA202106160 9 1,3,0,CHA,1,castd002,1,0,-0.01122481745177961,AL
CHA202106250 1 0,3,0,SEA,0,rodoc001,1,0,-0.03299035946402372,AL
CHA202106250 1 1,3,0,CHA,1,kikuy001,0,0,-0.00434107302027373,AL
CHA202106250 2 0,3,2,SEA,0,rodoc001,0,0,-0.03299035946402372,AL
CHA202106250 2 1,3,1,CHA,1,kikuy001,0,0,-0.00434107302027373,AL
CHA202106250 3 0,3,1,SEA,0,rodoc001,2,1,-0.03299035946402372,AL
CHA202106250 3 1,3,0,CHA,1,kikuy001,0,0,-0.00434107302027373,AL
CHA202106250 4 0,3,0,SEA,0,rodoc001,0,0,-0.03299035946402372,AL
CHA202106250 4 1,3,0,CHA,1,kikuy001,0,0,-0.00434107302027373,AL
CHA202106250 5 0,3,0,SEA,0,rodoc001,1,0,-0.03299035946402372,AL
CHA202106250 5 1,3,0,CHA,1,kikuy001,1,0,-0.00434107302027373,AL
CHA202106250 6 0,3,2,SEA,0,ruizj001,1,1,0.0028968898980878746,AL
CHA202106250 6 1,3,0,CHA,1,kikuy001,1,0,-0.00434107302027373,AL
CHA202106250 7 0,3,2,SEA,0,burdz001,2,1,0.004491285382282433,AL
CHA202106250 7 1,3,0,CHA,1,stecd001,1,0,-0.030688950697945108,AL
CHA202106250 8 0,3,1,SEA,0,burdz001,2,1,0.004491285382282433,AL
CHA202106250 8 1,3,2,CHA,1,montr004,3,2,0.01972329555485301,AL
CHA202106250 9 0,3,1,SEA,0,fostm001,2,1,0.007466724993878167,AL
CHA202106250 9 1,3,0,CHA,1,sewap001,0,0,-0.014852315462087007,AL
CHA202106260 1 0,3,0,SEA,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106260 1 1,3,0,CHA,1,gilbl002,0,0,-0.004800215593080116,AL
CHA202106260 2 0,3,0,SEA,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106260 2 1,3,0,CHA,1,gilbl002,0,0,-0.004800215593080116,AL
CHA202106260 3 0,3,0,SEA,0,lynnl001,0,0,-0.029659522139657134,AL
CHA202106260 3 1,3,0,CHA,1,santh001,0,0,-0.006659592496877403,AL
CHA202106260 4 0,3,0,SEA,0,keucd001,1,0,0.013467980200860511,AL
CHA202106260 4 1,3,0,CHA,1,santh001,0,0,-0.006659592496877403,AL
CHA202106260 5 0,3,1,SEA,0,keucd001,1,0,0.013467980200860511,AL
CHA202106260 5 1,3,1,CHA,1,santh001,3,1,-0.006659592496877403,AL
CHA202106260 6 0,3,1,SEA,0,keucd001,0,0,0.013467980200860511,AL
CHA202106260 6 1,3,1,CHA,1,charj001,3,1,-0.015064578205218655,AL
CHA202106260 7 0,3,0,SEA,0,keucd001,0,0,0.013467980200860511,AL
CHA202106260 7 1,3,0,CHA,1,misia001,0,0,-7.352784162739587e-5,AL
CHA202106260 8 0,3,0,SEA,0,keucd001,0,0,0.013467980200860511,AL
CHA202106260 8 1,3,0,CHA,1,misia001,0,0,-7.352784162739587e-5,AL
CHA202106260 9 0,3,1,SEA,0,hendl001,0,0,-0.023204332858172166,AL
CHA202106260 9 1,3,0,CHA,1,gravk001,0,0,-0.020709080464040828,AL
CHA202106270 1 0,3,0,SEA,0,burrr002,0,0,-0.009417653772785582,AL
CHA202106270 1 1,3,2,CHA,1,duggr001,4,2,0.019757915995529195,AL
CHA202106270 2 0,3,0,SEA,0,burrr002,0,0,-0.009417653772785582,AL
CHA202106270 2 1,3,0,CHA,1,duggr001,1,0,0.019757915995529195,AL
CHA202106270 3 0,3,1,SEA,0,crocg001,3,1,-0.007366220315514098,AL
CHA202106270 3 1,3,1,CHA,1,duggr001,1,0,0.019757915995529195,AL
CHA202106270 4 0,3,0,SEA,0,heuec001,0,0,-0.010351183031805202,AL
CHA202106270 4 1,3,4,CHA,1,vestw001,4,3,0.005208202344768586,AL
CHA202106270 5 0,3,0,SEA,0,bumma001,0,0,-0.0053978456705057395,AL
CHA202106270 5 1,3,0,CHA,1,middk001,1,0,0.009316460840682082,AL
CHA202106270 6 0,3,1,SEA,0,lambj003,2,1,0.0038255173132875054,AL
CHA202106270 6 1,3,0,CHA,1,ramiy002,0,0,0.0033454675180109965,AL
CHA202106270 7 0,3,3,SEA,0,lambj003,1,1,0.0038255173132875054,AL
CHA202106290 1 0,3,2,MIN,0,gioll001,0,0,-0.019637436541298875,AL
CHA202106290 1 1,3,1,CHA,1,maedk001,3,1,-0.0014383457044226833,AL
CHA202106290 2 0,3,0,MIN,0,gioll001,0,0,-0.019637436541298875,AL
CHA202106290 2 1,3,0,CHA,1,maedk001,1,0,-0.0014383457044226833,AL
CHA202106290 3 0,3,0,MIN,0,gioll001,0,0,-0.019637436541298875,AL
CHA202106290 3 1,3,2,CHA,1,maedk001,3,2,-0.0014383457044226833,AL
CHA202106290 4 0,3,0,MIN,0,gioll001,0,0,-0.019637436541298875,AL
CHA202106290 4 1,3,0,CHA,1,maedk001,0,0,-0.0014383457044226833,AL
CHA202106290 5 0,3,0,MIN,0,gioll001,0,0,-0.019637436541298875,AL
CHA202106290 5 1,3,4,CHA,1,maedk001,4,4,-0.0014383457044226833,AL
CHA202106290 6 0,3,0,MIN,0,gioll001,0,0,-0.019637436541298875,AL
CHA202106290 6 1,3,0,CHA,1,could001,0,0,-9.058835484243686e-4,AL
CHA202106290 7 0,3,3,MIN,0,gioll001,3,3,-0.019637436541298875,AL
CHA202106290 7 1,3,0,CHA,1,could001,0,0,-9.058835484243686e-4,AL
CHA202106290 8 0,3,0,MIN,0,burrr002,0,0,-0.009417653772785582,AL
CHA202106290 8 1,3,0,CHA,1,dufft001,0,0,-0.011381391875917317,AL
CHA202106290 9 0,3,1,MIN,0,hendl001,2,1,-0.023204332858172166,AL
CHA202106300 1 0,3,1,MIN,0,ceasd001,0,0,-0.012029573021804367,AL
CHA202106300 1 1,3,0,CHA,1,oberb002,0,0,-0.007088437093901502,AL
CHA202106300 2 0,3,0,MIN,0,ceasd001,0,0,-0.012029573021804367,AL
CHA202106300 2 1,3,3,CHA,1,oberb002,0,0,-0.007088437093901502,AL
CHA202106300 3 0,3,0,MIN,0,ceasd001,0,0,-0.012029573021804367,AL
CHA202106300 3 1,3,1,CHA,1,oberb002,0,0,-0.007088437093901502,AL
CHA202106300 4 0,3,0,MIN,0,ceasd001,1,0,-0.012029573021804367,AL
CHA202106300 4 1,3,1,CHA,1,oberb002,1,1,-0.007088437093901502,AL
CHA202106300 5 0,3,0,MIN,0,ceasd001,0,0,-0.012029573021804367,AL
CHA202106300 5 1,3,6,CHA,1,shoem001,3,2,0.02981680912016272,AL
CHA202106300 6 0,3,1,MIN,0,ceasd001,0,0,-0.012029573021804367,AL
CHA202106300 6 1,3,2,CHA,1,shoem001,0,0,0.02981680912016272,AL
CHA202106300 7 0,3,0,MIN,0,crocg001,0,0,-0.007366220315514098,AL
CHA202106300 7 1,3,0,CHA,1,coloa001,0,0,0.011467687851779236,AL
CHA202106300 8 0,3,1,MIN,0,burdz001,0,0,0.004491285382282433,AL
CHA202106300 8 1,3,0,CHA,1,thiec001,0,0,-0.008469770599415338,AL
CHA202106300 9 0,3,0,MIN,0,ruizj001,1,0,0.0028968898980878746,AL
CHA202107010 1 0,3,0,MIN,0,rodoc001,2,0,-0.03299035946402372,AL
CHA202107010 1 1,3,0,CHA,1,berrj001,1,0,-0.019393987370446245,AL
CHA202107010 2 0,3,0,MIN,0,rodoc001,0,0,-0.03299035946402372,AL
CHA202107010 2 1,3,1,CHA,1,berrj001,1,0,-0.019393987370446245,AL
CHA202107010 3 0,3,0,MIN,0,rodoc001,0,0,-0.03299035946402372,AL
CHA202107010 3 1,3,2,CHA,1,berrj001,3,2,-0.019393987370446245,AL
